Price,Open,High,Low,Adj Close,Volume,Log Returns,Price Change,target
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,
Date,,,,,,,,
2020-06-16,67.4566650390625,67.52532958984375,64.15933227539062,65.47533416748047,210766500,-0.008889888882897297,-0.5846633911132812,1
2020-06-17,65.84733581542969,67.0,65.50466918945312,66.11933135986328,148362000,0.009787666254598352,0.6439971923828125,1
2020-06-18,66.86666870117188,67.94667053222656,66.2979965209961,66.9306640625,146278500,0.012196058432993926,0.8113327026367188,0
2020-06-19,67.51866912841797,67.73133087158203,66.0893325805664,66.72666931152344,130195500,-0.003052506049991116,-0.2039947509765625,0
2020-06-22,66.663330078125,67.2586669921875,66.00133514404297,66.28800201416016,95436000,-0.006595797039905825,-0.43866729736328125,1
2020-06-23,66.59200286865234,67.46666717529297,66.267333984375,66.78533172607422,95479500,0.007474555771254048,0.4973297119140625,0
2020-06-24,66.27400207519531,66.72533416748047,63.542667388916016,64.0566635131836,164394000,-0.04171541244464825,-2.728668212890625,1
2020-06-25,63.61800003051758,65.73200225830078,62.47666549682617,65.73200225830078,138817500,0.025817844628587844,1.6753387451171875,0
2020-06-26,66.31866455078125,66.33333587646484,63.65800094604492,63.982666015625,132823500,-0.02697370050614223,-1.7493362426757812,1
2020-06-29,64.60066986083984,67.33333587646484,63.23466873168945,67.29000091552734,135396000,0.05039944763683731,3.3073348999023438,1
2020-06-30,67.0999984741211,72.51266479492188,66.91533660888672,71.98733520507812,253777500,0.06747855280845434,4.697334289550781,1
2020-07-01,72.19999694824219,75.68866729736328,72.03333282470703,74.64199829101562,199903500,0.036213124954005624,2.6546630859375,1
2020-07-02,81.43199920654297,81.86666870117188,79.04000091552734,80.57733154296875,258751500,0.07651403502187115,5.935333251953125,1
2020-07-06,85.11266326904297,91.85266876220703,84.40266418457031,91.43866729736328,308548500,0.12645108117682743,10.861335754394531,1
2020-07-07,93.6673355102539,95.30000305175781,89.11399841308594,92.65733337402344,322345500,0.01323965619758905,1.2186660766601562,0
2020-07-08,93.66666412353516,94.48400115966797,87.42266845703125,91.05867004394531,244669500,-0.017404076436543424,-1.598663330078125,1
2020-07-09,93.1326675415039,93.90399932861328,90.08533477783203,92.9520034790039,175764000,0.020579243780394125,1.8933334350585938,1
2020-07-10,93.06666564941406,103.2613296508789,91.73400115966797,102.97666931152344,350064000,0.10241918272489342,10.024665832519531,0
2020-07-13,110.5999984741211,119.66600036621094,98.0739974975586,99.80400085449219,584781000,-0.031294179797161696,-3.17266845703125,1
2020-07-14,103.73332977294922,106.0,95.4000015258789,101.12000274658203,351271500,0.013099686323903579,1.3160018920898438,1
2020-07-15,102.86666870117188,103.33333587646484,97.13333129882812,103.06732940673828,245517000,0.019074500672006927,1.94732666015625,0
2020-07-16,98.47733306884766,102.11399841308594,97.73332977294922,100.04266357421875,214512000,-0.029785727485036655,-3.0246658325195312,1
2020-07-17,100.89666748046875,102.50066375732422,99.33333587646484,100.05599975585938,139950000,0.00013329605943815782,0.013336181640625,1
2020-07-20,101.267333984375,110.0,99.19999694824219,109.53333282470703,256821000,0.09049888548491682,9.477333068847656,0
2020-07-21,109.32866668701172,111.66666412353516,103.86666870117188,104.55733489990234,241608000,-0.04649333201590645,-4.9759979248046875,1
2020-07-22,106.5999984741211,108.4280014038086,104.13333129882812,106.15533447265625,212416500,0.015167860710440668,1.5979995727539062,0
2020-07-23,111.93000030517578,112.5999984741211,98.71800231933594,100.87133026123047,364927500,-0.05105769412846385,-5.284004211425781,0
2020-07-24,94.40066528320312,97.66666412353516,91.10266876220703,94.46666717529297,290949000,-0.06559870288489437,-6.4046630859375,1
2020-07-27,95.66666412353516,103.19599914550781,94.19999694824219,102.63999938964844,240730500,0.08298067038819532,8.173332214355469,0
2020-07-28,100.26667022705078,104.3133316040039,98.29467010498047,98.43267059326172,237130500,-0.04185494718429495,-4.207328796386719,1
2020-07-29,100.06666564941406,102.32066345214844,99.13333129882812,99.94066619873047,141403500,0.01520390470417943,1.50799560546875,0
2020-07-30,99.19999694824219,100.8826675415039,98.06666564941406,99.16600036621094,114315000,-0.007781454581928156,-0.7746658325195312,0
2020-07-31,101.0,101.13666534423828,94.73200225830078,95.38400268554688,183123000,-0.038884339639871014,-3.7819976806640625,1
2020-08-03,96.61333465576172,100.65399932861328,96.29199981689453,99.0,132139500,0.03720897247565101,3.615997314453125,1
2020-08-04,99.6673355102539,101.82733154296875,97.46666717529297,99.13333129882812,126225000,0.0013458747004375454,0.133331298828125,0
2020-08-05,99.53266906738281,99.98933410644531,97.88733673095703,99.00133514404297,74217000,-0.0013323884879125765,-0.13199615478515625,1
2020-08-06,99.38866424560547,101.15399932861328,98.48400115966797,99.30533599853516,89884500,0.0030659693985973365,0.3040008544921875,0
2020-08-07,99.96932983398438,99.98332977294922,94.33399963378906,96.84733581542969,133446000,-0.025063424630081085,-2.4580001831054688,0
2020-08-10,96.53333282470703,97.16666412353516,92.38933563232422,94.57133483886719,112834500,-0.023781465364230404,-2.2760009765625,0
2020-08-11,93.06666564941406,94.66666412353516,91.0,91.6259994506836,129387000,-0.03163934754750347,-2.9453353881835938,1
2020-08-12,98.0,105.66666412353516,95.66666412353516,103.65066528320312,327441000,0.12331118921207428,12.024665832519531,1
2020-08-13,107.4000015258789,110.07866668701172,104.48400115966797,108.06666564941406,306379500,0.04172205380429948,4.4160003662109375,1
2020-08-14,110.99933624267578,111.25333404541016,108.44266510009766,110.04733276367188,188664000,0.018162259872136134,1.9806671142578125,1
2020-08-17,111.80000305175781,123.05733489990234,111.52200317382812,122.3759994506836,303634500,0.10618769683979797,12.328666687011719,1
2020-08-18,126.59933471679688,128.25999450683594,123.00733184814453,125.80599975585938,247117500,0.02764276800974182,3.4300003051757812,0
2020-08-19,124.33333587646484,127.4000015258789,122.74732971191406,125.23533630371094,183079500,-0.0045463782503080055,-0.5706634521484375,1
2020-08-20,124.04533386230469,134.79933166503906,123.80400085449219,133.45533752441406,309177000,0.0635722137952821,8.220001220703125,1
2020-08-21,136.3173370361328,139.69932556152344,135.00332641601562,136.6653289794922,322344000,0.023768211540485355,3.209991455078125,0
2020-08-24,141.7519989013672,141.93333435058594,128.50132751464844,134.27999877929688,300954000,-0.017607920006301417,-2.3853302001953125,1
2020-08-25,131.65933227539062,135.19667053222656,131.1999969482422,134.8893280029297,159883500,0.004527486632740915,0.6093292236328125,1
2020-08-26,137.3333282470703,144.39999389648438,136.90866088867188,143.54466247558594,213591000,0.0621915738853809,8.65533447265625,1
2020-08-27,145.36399841308594,153.0399932861328,142.8333282470703,149.25,355395000,0.03897652873348478,5.7053375244140625,0
2020-08-28,153.00799560546875,154.5659942626953,145.76800537109375,147.55999755859375,301218000,-0.01138789608941323,-1.69000244140625,1
2020-08-31,148.20333862304688,166.7133331298828,146.70333862304688,166.10667419433594,355123200,0.11839534141276628,18.546676635742188,0
2020-09-01,167.3800048828125,167.49667358398438,156.836669921875,158.35000610351562,269523300,-0.04782238606695396,-7.7566680908203125,0
2020-09-02,159.663330078125,159.67999267578125,135.0399932861328,149.1233367919922,288528300,-0.060034084286439256,-9.226669311523438,0
2020-09-03,135.7433319091797,143.93333435058594,134.0,135.6666717529297,262788300,-0.0945727929773044,-13.4566650390625,1
2020-09-04,134.27000427246094,142.6666717529297,124.00666809082031,139.44000244140625,330965700,0.02743348445504921,3.7733306884765625,0
2020-09-08,118.66666412353516,122.913330078125,109.95999908447266,110.06999969482422,346397100,-0.23651789445767657,-29.37000274658203,1
2020-09-09,118.86666870117188,123.0,113.836669921875,122.09333038330078,238397400,0.10366923114657202,12.023330688476562,1
2020-09-10,128.73666381835938,132.99667358398438,120.1866683959961,123.77999877929688,254791800,0.013720031040026988,1.6866683959960938,1
2020-09-11,127.3133316040039,127.5,120.16666412353516,124.23999786376953,182152500,0.003709375196707332,0.45999908447265625,1
2020-09-14,126.98332977294922,140.0,124.43333435058594,139.8733367919922,249061800,0.11852211424147706,15.633338928222656,1
2020-09-15,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,291894600,0.06936453038904387,10.046661376953125,0
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,216837900,-0.017947393738460667,-2.6666717529296875,0
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,230337600,-0.04237854336559032,-6.1100006103515625,1
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,259220400,0.04326101937694436,6.2400054931640625,1
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,328430400,0.016241895082045352,2.413330078125,0
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,238742400,-0.05761528541471742,-8.38665771484375,0
2020-09-23,135.05332946777344,137.38333129882812,125.2933349609375,126.78666687011719,285222600,-0.10915761260898618,-14.623336791992188,1
2020-09-24,121.26667022705078,133.1666717529297,117.0999984741211,129.26333618164062,289683300,0.019345803747202597,2.4766693115234375,1
2020-09-25,131.1566619873047,136.2433319091797,130.43333435058594,135.77999877929688,201625500,0.0491842305281949,6.51666259765625,1
2020-09-28,141.5399932861328,142.69332885742188,138.51666259765625,140.39999389648438,149158800,0.033459528236176775,4.6199951171875,0
2020-09-29,138.6666717529297,142.8333282470703,137.1999969482422,139.69000244140625,150657900,-0.005069748902601041,-0.709991455078125,1
2020-09-30,140.44000244140625,144.64332580566406,140.1566619873047,143.00332641601562,144436800,0.023442192423042928,3.313323974609375,1
2020-10-01,146.9199981689453,149.6266632080078,144.80667114257812,149.3866729736328,152224500,0.043670173422939704,6.3833465576171875,0
2020-10-02,140.4633331298828,146.3766632080078,138.3333282470703,138.3633270263672,214290000,-0.07665503512528221,-11.023345947265625,1
2020-10-05,141.11666870117188,144.54666137695312,139.77667236328125,141.89332580566406,134168400,0.025192518630920653,3.529998779296875,0
2020-10-06,141.26333618164062,142.92666625976562,135.35000610351562,137.9933319091797,147438900,-0.02787018407731412,-3.899993896484375,1
2020-10-07,139.9566650390625,143.3000030517578,137.9499969482422,141.76666259765625,129383100,0.026977120398229415,3.7733306884765625,1
2020-10-08,146.14666748046875,146.3333282470703,141.76666259765625,141.97332763671875,121263300,0.0014567215247855486,0.2066650390625,1
2020-10-09,143.3766632080078,144.8633270263672,142.15333557128906,144.6666717529297,86777100,0.018793074176697643,2.6933441162109375,1
2020-10-12,147.3333282470703,149.5800018310547,146.19332885742188,147.43333435058594,116373300,0.018943822515122916,2.76666259765625,1
2020-10-13,147.78334045410156,149.6300048828125,145.53334045410156,148.88333129882812,103391100,0.009786884708723409,1.4499969482421875,1
2020-10-14,149.92666625976562,155.3000030517578,149.11666870117188,153.76666259765625,143639100,0.032273287618783654,4.883331298828125,0
2020-10-15,150.10333251953125,152.19000244140625,147.5,149.6266632080078,107017200,-0.02729299577407529,-4.1399993896484375,0
2020-10-16,151.47999572753906,151.98333740234375,146.28334045410156,146.55667114257812,98327700,-0.020731092265373598,-3.0699920654296875,0
2020-10-19,148.74667358398438,149.0,142.9566650390625,143.61000061035156,108863400,-0.020310891071385614,-2.9466705322265625,0
2020-10-20,143.9166717529297,143.9166717529297,139.68333435058594,140.64666748046875,94968900,-0.020850455371877373,-2.9633331298828125,1
2020-10-21,140.89999389648438,144.31666564941406,140.4166717529297,140.8800048828125,97111500,0.0016576578966101716,0.23333740234375,1
2020-10-22,147.30667114257812,148.41000366210938,141.50332641601562,141.92999267578125,119979600,0.007425427859397711,1.04998779296875,0
2020-10-23,140.6133270263672,140.9633331298828,135.7933349609375,140.2100067138672,101151000,-0.01219258008931434,-1.7199859619140625,0
2020-10-26,137.2100067138672,141.9199981689453,136.6666717529297,140.0933380126953,84717600,-0.0008324460631960825,-0.116668701171875,1
2020-10-27,141.25332641601562,143.5,140.03334045410156,141.55999755859375,68059500,0.010414737676610572,1.4666595458984375,0
2020-10-28,138.82666015625,139.53334045410156,135.3333282470703,135.33999633789062,76354200,-0.04493353448533056,-6.220001220703125,1
2020-10-29,136.65333557128906,139.35333251953125,135.48666381835938,136.94332885742188,67965900,0.011777078527549948,1.60333251953125,0
2020-10-30,135.63333129882812,135.8633270263672,126.37000274658203,129.34666442871094,127533900,-0.05707106115006527,-7.5966644287109375,1
2020-11-02,131.3333282470703,135.66000366210938,130.76666259765625,133.50332641601562,87063300,0.03163027338080621,4.1566619873046875,1
2020-11-03,136.57666015625,142.58999633789062,135.56333923339844,141.3000030517578,103055100,0.05675891678442002,7.7966766357421875,0
2020-11-04,143.5399932861328,145.13333129882812,139.03334045410156,140.32666015625,96429300,-0.0069123197353376745,-0.9733428955078125,1
2020-11-05,142.76666259765625,146.6666717529297,141.3333282470703,146.02999877929688,85243500,0.03983908014025376,5.703338623046875,0
2020-11-06,145.36666870117188,145.52333068847656,141.42666625976562,143.31666564941406,65118000,-0.018755444602258167,-2.7133331298828125,0
2020-11-09,146.5,150.8333282470703,140.3333282470703,140.4199981689453,104499000,-0.020418708541599162,-2.89666748046875,0
2020-11-10,140.02999877929688,140.02999877929688,132.00999450683594,136.7866668701172,90852600,-0.026215382510501505,-3.633331298828125,1
2020-11-11,138.81666564941406,139.56666564941406,136.86000061035156,139.0433349609375,52073100,0.016363110813065698,2.2566680908203125,0
2020-11-12,138.35000610351562,141.0,136.5066680908203,137.25332641601562,59565300,-0.012957330573612593,-1.790008544921875,0
